datetime,open,high,low,close,volume
2026-01-22 09:10:00,25885.89,25885.89,25533.97,25651.27,23100.0
2026-01-22 09:20:00,25651.27,25729.48,25573.07,25573.07,48800.0
2026-01-22 09:30:00,25573.07,25768.58,25573.07,25573.07,40100.0
2026-01-22 09:40:00,25651.27,25651.27,25573.07,25573.07,19000.0
2026-01-22 09:50:00,25651.27,25651.27,25494.86,25494.86,17400.0
2026-01-22 10:00:00,25533.97,25573.07,25533.97,25533.97,72400.0
2026-01-22 10:10:00,25533.97,25573.07,25533.97,25573.07,72900.0
2026-01-22 10:20:00,25573.07,25573.07,25494.86,25494.86,40100.0
2026-01-22 10:30:00,25494.86,25533.97,25455.76,25494.86,39600.0
2026-01-22 10:40:00,25494.86,25494.86,25416.66,25416.66,18300.0
2026-01-22 10:50:00,25494.86,25533.97,25494.86,25533.97,30000.0
2026-01-22 11:00:00,25533.97,25573.07,25494.86,25494.86,59200.0
2026-01-22 11:10:00,25533.97,26120.5,25533.97,26003.2,190800.0
2026-01-22 11:20:00,26042.3,26042.3,26003.2,26003.2,57800.0
2026-01-22 13:00:00,25964.09,26003.2,25807.68,26003.2,73500.0
2026-01-22 13:10:00,26003.2,26042.3,25964.09,26003.2,47600.0
2026-01-22 13:20:00,26042.3,26042.3,26003.2,26003.2,54800.0
2026-01-22 13:30:00,26003.2,26003.2,25924.99,25964.09,15800.0
2026-01-22 13:40:00,25964.09,25964.09,25885.89,25924.99,19400.0
2026-01-22 13:50:00,25924.99,26003.2,25924.99,26003.2,31300.0
2026-01-22 14:00:00,26003.2,26081.4,26003.2,26042.3,14700.0
2026-01-22 14:10:00,26042.3,26042.3,25964.09,25964.09,29800.0
2026-01-22 14:20:00,25964.09,25964.09,25729.48,25729.48,49700.0
2026-01-22 14:40:00,25807.68,25807.68,25807.68,25807.68,47600.0
2026-01-23 09:10:00,25885.89,25885.89,25651.27,25885.89,8000.0
2026-01-23 09:20:00,25885.89,25885.89,25729.48,25768.58,12900.0
2026-01-23 09:30:00,25807.68,25807.68,25729.48,25768.58,10800.0
2026-01-23 09:40:00,25768.58,26198.71,25768.58,26159.61,34400.0
2026-01-23 09:50:00,26159.61,26159.61,26042.3,26042.3,8700.0
2026-01-23 10:00:00,26042.3,26042.3,25885.89,25885.89,5300.0
2026-01-23 10:10:00,25885.89,25885.89,25807.68,25885.89,8400.0
2026-01-23 10:20:00,25885.89,25885.89,25846.79,25846.79,2300.0
2026-01-23 10:30:00,25846.79,25846.79,25846.79,25846.79,3600.0
2026-01-23 10:40:00,25807.68,26003.2,25807.68,26003.2,26500.0
2026-01-23 10:50:00,26003.2,26355.12,26003.2,26276.91,106000.0
2026-01-23 11:00:00,26316.02,26355.12,26276.91,26316.02,36500.0
2026-01-23 11:10:00,26316.02,26355.12,26316.02,26316.02,25100.0
2026-01-23 11:20:00,26316.02,26316.02,26237.81,26237.81,20900.0
2026-01-23 13:00:00,26237.81,26237.81,26198.71,26237.81,57400.0
2026-01-23 13:10:00,26198.71,26237.81,26081.4,26081.4,33000.0
2026-01-23 13:20:00,26081.4,26120.5,26042.3,26120.5,28800.0
2026-01-23 13:30:00,26120.5,26159.61,26081.4,26120.5,37900.0
2026-01-23 13:40:00,26120.5,26159.61,26081.4,26120.5,20700.0
2026-01-23 13:50:00,26081.4,26081.4,25807.68,26042.3,49700.0
2026-01-23 14:00:00,26003.2,26003.2,25807.68,25846.79,54400.0
2026-01-23 14:10:00,25846.79,25924.99,25729.48,25768.58,82900.0
2026-01-23 14:20:00,25807.68,25846.79,25729.48,25729.48,28700.0
2026-01-23 14:40:00,25690.38,25690.38,25690.38,25690.38,24900.0
2026-01-26 09:10:00,25690.38,25690.38,25573.07,25690.38,18400.0
2026-01-26 09:20:00,25690.38,25690.38,25573.07,25612.17,49200.0
2026-01-26 09:30:00,25494.86,25573.07,25338.45,25416.66,90300.0
2026-01-26 09:40:00,25455.76,25924.99,25455.76,25729.48,43300.0
2026-01-26 09:50:00,25807.68,25807.68,25690.38,25690.38,18200.0
2026-01-26 10:00:00,25729.48,25729.48,25729.48,25729.48,3500.0
2026-01-26 10:10:00,25729.48,25729.48,25690.38,25690.38,4600.0
2026-01-26 10:20:00,25690.38,25690.38,25651.27,25651.27,2500.0
2026-01-26 10:30:00,25651.27,25690.38,25612.17,25612.17,2100.0
2026-01-26 10:40:00,25612.17,25612.17,25573.07,25612.17,21700.0
2026-01-26 10:50:00,25573.07,25573.07,25494.86,25494.86,14300.0
2026-01-26 11:00:00,25455.76,25533.97,25455.76,25455.76,17100.0
2026-01-26 11:10:00,25455.76,25455.76,25416.66,25455.76,17200.0
2026-01-26 11:20:00,25455.76,25455.76,25455.76,25455.76,2900.0
2026-01-26 13:00:00,25455.76,25455.76,25416.66,25416.66,20000.0
2026-01-26 13:10:00,25416.66,25455.76,25377.55,25377.55,12600.0
2026-01-26 13:20:00,25416.66,25494.86,25338.45,25338.45,44200.0
2026-01-26 13:30:00,25299.35,25299.35,25103.84,25182.04,69200.0
2026-01-26 13:40:00,25182.04,25221.14,25025.63,25064.73,97400.0
2026-01-26 13:50:00,25064.73,25103.84,25025.63,25064.73,130700.0
2026-01-26 14:00:00,25064.73,25182.04,24986.53,25025.63,62800.0
2026-01-26 14:10:00,25025.63,25025.63,24791.02,24791.02,112400.0
2026-01-26 14:20:00,24830.12,25064.73,24791.02,25025.63,57800.0
2026-01-26 14:40:00,24791.02,24791.02,24791.02,24791.02,87100.0
2026-01-27 09:10:00,24791.02,25025.63,24634.61,24673.71,15100.0
2026-01-27 09:20:00,24712.81,24712.81,24634.61,24634.61,28600.0
2026-01-27 09:30:00,24673.71,24673.71,24556.4,24673.71,34200.0
2026-01-27 09:40:00,24673.71,24751.91,24517.3,24517.3,42300.0
2026-01-27 09:50:00,24517.3,24751.91,24478.2,24751.91,85500.0
2026-01-27 10:00:00,24673.71,24673.71,24595.5,24595.5,23700.0
2026-01-27 10:10:00,24556.4,24673.71,24517.3,24673.71,41900.0
2026-01-27 10:20:00,24673.71,24712.81,24673.71,24712.81,5000.0
2026-01-27 10:30:00,24751.91,24791.02,24751.91,24791.02,11400.0
2026-01-27 10:40:00,24791.02,24947.43,24791.02,24869.22,38700.0
2026-01-27 10:50:00,24869.22,24869.22,24830.12,24830.12,17600.0
2026-01-27 11:00:00,24791.02,24791.02,24712.81,24712.81,22400.0
2026-01-27 11:10:00,24712.81,24712.81,24712.81,24712.81,6100.0
2026-01-27 11:20:00,24556.4,24791.02,24556.4,24791.02,63600.0
