datetime,open,high,low,close,volume
2025-05-23 09:00:00,1404.0,1409.4,1400.5,1406.5,155741.0
2025-05-26 09:00:00,1409.4,1418.0,1308.1,1416.5,262333.0
2025-05-27 09:00:00,1417.4,1420.0,1407.6,1415.5,168177.0
2025-05-28 09:00:00,1420.9,1428.8,1418.6,1421.2,172978.0
2025-05-29 09:00:00,1427.9,1430.9,1417.0,1423.7,158896.0
2025-05-30 09:00:00,1420.0,1422.5,1415.0,1419.5,119850.0
2025-06-02 09:00:00,1411.1,1418.0,1408.6,1415.1,149682.0
2025-06-03 09:00:00,1419.0,1441.0,1418.1,1434.9,190811.0
2025-06-04 09:00:00,1437.0,1437.2,1426.1,1430.0,129091.0
2025-06-05 09:00:00,1428.3,1432.0,1424.7,1427.0,118012.0
2025-06-06 09:00:00,1427.0,1427.0,1400.0,1413.6,175389.0
2025-06-09 09:00:00,1415.9,1416.6,1397.0,1397.0,149897.0
2025-06-10 09:00:00,1395.2,1411.3,1392.6,1396.9,234556.0
2025-06-11 09:00:00,1400.2,1402.8,1394.3,1401.8,159545.0
2025-06-12 09:00:00,1400.0,1426.0,1399.2,1409.2,206833.0
2025-06-13 09:00:00,1399.0,1399.9,1382.0,1395.9,262073.0
2025-06-16 09:00:00,1398.6,1416.7,1393.5,1416.7,172220.0
2025-06-17 09:00:00,1418.5,1430.2,1415.2,1421.0,188457.0
2025-06-18 09:00:00,1424.0,1433.5,1421.3,1427.4,160161.0
2025-06-19 09:00:00,1428.9,1441.0,1426.5,1440.8,146287.0
2025-06-20 09:00:00,1426.8,1429.8,1420.5,1424.2,141241.0
2025-06-23 09:00:00,1418.0,1435.6,1414.0,1433.6,191017.0
2025-06-24 09:00:00,1444.0,1461.0,1443.2,1449.0,199519.0
2025-06-25 09:00:00,1451.9,1457.6,1446.3,1450.2,159652.0
2025-06-26 09:00:00,1449.7,1457.7,1447.1,1448.8,142410.0
2025-06-27 09:00:00,1453.2,1463.5,1448.7,1460.0,175334.0
2025-06-30 09:00:00,1467.9,1469.0,1462.6,1462.6,93980.0
2025-07-01 09:00:00,1463.6,1468.7,1456.3,1459.2,148538.0
2025-07-02 09:00:00,1461.4,1471.8,1458.7,1469.7,156707.0
2025-07-03 09:00:00,1459.9,1479.3,1454.0,1471.0,219718.0
